,Irr,Text,Weekday,Emissions
7290,0.02,8.43,1,164.649
7291,0.02,8.35,1,193.432
7292,0.02,8.11,1,223.544
7293,0.02,7.87,1,193.357
7294,0.02,7.79,1,201.791
7295,0.02,7.63,1,204.142
7296,0.02,7.83,1,171.336
7297,0.02,7.68,1,173.862
7298,0.02,7.7,1,157.989
7299,0.02,7.94,1,144.636
7300,0.02,8.04,1,131.287
7301,0.02,8.12,1,119.963
7302,0.09,8.33,1,122.227
7303,6.97,8.38,1,107.362
7304,46.46,8.71,1,101.159
7305,99.57,9.45,1,81.173
7306,125.3,10.29,1,70.169
7307,201.67,11.28,1,66.015
7308,240.62,12.26,1,105.504
7309,111.36,12.91,1,87.844
7310,50.28,12.91,1,89.462
7311,40.45,12.59,1,125.52
7312,8.95,12.44,1,112.602
7313,0.02,12.26,1,118.946
7314,0.02,12.31,1,148.759
7315,0.02,12.97,1,153.698
7316,0.02,13.41,1,146.589
7317,0.02,13.13,1,154.044
7318,0.02,13.49,1,148.252
7319,0.02,12.83,1,143.874
7320,0.02,12.04,1,123.226
7321,0.02,11.92,1,112.834
7322,0.02,12.01,1,103.557
7323,0.02,12.15,1,95.198
7324,0.02,11.9,1,93.614
7325,0.02,11.85,1,88.205
7326,0.02,11.86,1,97.531
7327,2.49,12.21,1,96.717
7328,20.72,13.16,1,98.522
7329,192.5,13.06,1,118.646
7330,294.34,14.1,1,94.364
7331,187.14,14.52,1,87.271
7332,238.65,15.58,1,98.008
7333,183.01,15.96,1,99.718
7334,125.5,16.28,1,92.438
7335,71.49,16.43,1,86.113
7336,26.19,15.59,1,86.571
7337,0.25,15.05,1,80.66
7338,0.02,14.93,1,117.76
7339,0.02,15.35,1,101.62
7340,0.02,14.68,1,103.675
7341,0.02,13.56,1,115.281
7342,0.02,13.4,1,112.132
7343,0.02,14.4,1,117.81
7344,0.02,13.19,1,103.181
7345,0.02,11.74,1,94.209
7346,0.02,11.21,1,86.762
7347,0.02,11.34,1,76.04
7348,0.02,11.09,1,68.564
7349,0.02,10.86,1,65.514
7350,0.02,10.85,1,63.882
7351,5.23,10.65,1,49.323
7352,36.58,10.75,1,46.335
7353,57.58,10.86,1,37.519
7354,67.96,11.03,1,45.792
7355,81.62,11.16,1,168.537
7356,58.72,11.46,1,156.031
7357,64.57,11.75,1,101.706
7358,81.3,12.08,1,99.205
7359,17.25,10.58,1,84.657
7360,3.33,9.82,1,102.985
7361,0.02,10.06,1,148.043
7362,0.02,10.43,1,152.849
7363,0.01,10.65,1,132.124
7364,0.02,10.9,1,141.222
7365,0.02,10.98,1,99.883
7366,0.02,10.25,1,82.895
7367,0.02,9.86,1,75.759
7368,0.02,9.86,1,45.851
7369,0.01,10.3,1,27.588
7370,0.02,10.32,1,28.661
7371,0.02,9.79,1,31.664
7372,0.02,9.73,1,32.548
7373,0.02,9.34,1,47.685
7374,0.02,9.33,1,110.485
7375,20.27,9.88,1,134.661
7376,135.69,10.1,1,176.045
7377,224.59,10.41,1,163.119
7378,338.03,11.57,1,168.43
7379,217.61,11.91,1,180.926
7380,173.32,12.64,1,140.195
7381,172.99,12.65,1,147.768
7382,200.12,13.43,1,157.621
7383,112.52,14.03,1,147.541
7384,14.24,13.13,1,131.279
7385,0.05,12.65,1,165.957
7386,0.02,12.66,1,171.604
7387,0.02,12.38,1,138.303
7388,0.02,12.01,1,128.854
7389,0.02,11.76,1,151.233
7390,0.02,11.34,1,144.623
7391,0.02,9.98,1,162.252
7392,0.02,9.53,0,156.494
7393,0.02,9.27,0,125.381
7394,0.02,8.94,0,97.437
7395,0.02,9.23,0,66.069
7396,0.02,9.61,0,55.342
7397,0.02,9.91,0,104.027
7398,0.02,10.24,0,122.014
7399,3.23,9.71,0,122.475
7400,44.42,9.29,0,166.354
7401,268.57,9.98,0,180.707
7402,283.65,10.94,0,179.152
7403,233.84,11.13,0,181.879
7404,144.74,11.49,0,165.472
7405,274.3,11.74,0,164.86
7406,152.55,11.82,0,161.081
7407,32.67,11.58,0,156.523
7408,10.43,10.37,0,146.572
7409,0.11,8.93,0,170.845
7410,0.03,9.15,0,172.2
7411,0.02,8.92,0,171.079
7412,0.02,8.88,0,143.223
7413,0.02,8.49,0,151.334
7414,0.02,8.29,0,67.806
7415,0.02,8.12,0,87.439
7416,0.02,8.45,0,159.847
7417,0.02,8.5,0,147.418
7418,0.02,8.24,0,130.775
7419,0.02,7.78,0,99.994
7420,0.02,7.67,0,72.327
7421,0.02,7.64,0,101.281
7422,0.02,7.9,0,111.435
7423,5.5,8.11,0,156.818
7424,26.24,8.37,0,155.748
7425,52.25,8.55,0,162.364
7426,63.39,8.86,0,152.882
7427,101.44,9.19,0,153.678
7428,157.99,9.16,0,155.425
7429,186.31,9.67,0,157.313
7430,166.19,9.37,0,156.635
7431,96.85,9.57,0,156.619
7432,34.4,9.61,0,168.561
7433,0.27,9.28,0,180.509
7434,0.02,9.19,0,191.624
7435,0.02,8.98,0,176.649
7436,0.02,9.11,0,172.703
7437,0.02,8.71,0,141.215
7438,0.02,8.4,0,128.812
7439,0.02,8.56,0,190.186
7440,0.02,8.4,1,211.505
7441,0.02,7.76,1,147.037
7442,0.02,7.05,1,138.147
7443,0.02,6.54,1,127.845
7444,0.02,6.05,1,123.926
7445,0.02,5.67,1,152.172
7446,0.03,5.34,1,152.205
7447,22.19,5.2,1,126.818
7448,164.81,6.08,1,153.735
7449,159.16,6.83,1,151.787
7450,127.45,7.81,1,182.006
7451,77.01,8.03,1,197.566
7452,78.3,7.82,1,179.726
7453,126.83,8.29,1,191.504
7454,141.51,8.41,1,200.567
7455,65.6,8.73,1,222.211
7456,11.19,9.04,1,227.331
7457,0.02,9.03,1,231.046
7458,0.02,8.79,1,231.906
7459,0.02,8.09,1,219.904
7460,0.02,7.55,1,227.23
7461,0.02,7.09,1,228.893
7462,0.02,6.59,1,211.58
7463,0.02,6.23,1,203.148
7464,0.02,6.1,1,216.828
7465,0.02,6.06,1,211.73
7466,0.02,5.6,1,213.928
7467,0.02,5.33,1,204.322
7468,0.02,5.47,1,200.236
7469,0.02,5.44,1,223.146
7470,0.02,5.46,1,219.018
7471,1.52,5.45,1,179.78
7472,13.93,5.35,1,190.695
7473,23.66,4.93,1,207.602
7474,27.25,4.63,1,215.292
7475,37.35,4.21,1,192.428
7476,31.42,3.82,1,185.246
7477,69.73,3.76,1,153.489
7478,120.02,4.26,1,162.483
7479,38.84,4.67,1,184.477
7480,5.63,5,1,143.799
7481,0.03,5.03,1,173.627
7482,0.02,5.23,1,177.606
7483,0.02,5.11,1,201.797
7484,0.03,5.32,1,207.29
7485,0.02,5.53,1,293.11
7486,0.02,5.49,1,273.84
7487,0.02,5.51,1,231.148
7488,0.02,5.56,1,275.117
7489,0.02,5.33,1,287.476
7490,0.02,5.18,1,277.199
7491,0.03,4.95,1,255.744
7492,0.03,4.44,1,257.508
7493,0.02,4.02,1,273.001
7494,0.02,4.03,1,280.101
7495,7.21,3.95,1,275.591
7496,53.84,4.24,1,251.537
7497,71.38,4.99,1,220.976
7498,111.74,5.48,1,213.75
7499,155.64,6.22,1,193.922
7500,199.2,7.08,1,196.959
7501,236.2,7.55,1,205.335
7502,240.49,7.75,1,220.69
7503,114.45,7.99,1,205.988
7504,19.38,7.61,1,179.989
7505,0.03,7.14,1,185.071
7506,0.02,7.02,1,226.388
7507,0.02,6.55,1,242.361
7508,0.02,5.58,1,268.22
7509,0.02,4.6,1,280.97
7510,0.02,3.94,1,297.849
7511,0.02,3.5,1,281.138
7512,0.02,2.61,1,258.7
7513,0.02,1.65,1,270.771
7514,0.02,1.57,1,253.417
7515,0.02,1.26,1,230.892
7516,0.02,1.48,1,211.045
7517,0.03,1.69,1,232.632
7518,0.03,2.29,1,264.037
7519,4.29,2.86,1,253.947
7520,19.6,3.04,1,232.844
7521,50.8,3.05,1,218.088
7522,76.4,3.2,1,220.537
7523,161.6,3.8,1,214.567
7524,286.34,4.78,1,219.666
7525,397,5.28,1,190.795
7526,151.44,5.07,1,197.054
7527,161.52,5.33,1,154.341
7528,24.29,5.33,1,121.678
7529,0.03,4.57,1,145.302
7530,0.03,3.94,1,162.776
7531,0.02,3.54,1,195.817
7532,0.03,3.3,1,231.377
7533,0.02,3.63,1,260.638
7534,0.02,3.51,1,266.392
7535,0.02,3.66,1,282.672
7536,0.03,3.84,1,254.93
7537,0.02,3.49,1,279.536
7538,0.03,3.29,1,253.9545
7539,0.02,3.24,1,253.9545
7540,0.02,3.16,1,228.373
7541,0.03,3.34,1,251.5
7542,0.02,3.11,1,211.343
7543,1.47,3.22,1,179.434
7544,26.17,3.75,1,219.5
7545,91.68,4.18,1,232.002
7546,216.1,5.13,1,239.335
7547,350.04,5.47,1,221.887
7548,373.02,5.42,1,221.304
7549,339.68,6.1,1,220.464
7550,209.99,6.85,1,222.766
7551,63.97,6.09,1,222.703
7552,9.08,5.62,1,221.499
7553,0.02,5.46,1,229.915
7554,0.02,5.48,1,255.374
7555,0.02,5.63,1,244.095
7556,0.02,6.06,1,240.689
7557,0.02,5.97,1,221.912
7558,0.02,6.65,1,202.798
7559,0.02,6.27,1,205.753
7560,0.02,5.58,0,199.622
7561,0.02,5.6,0,200.589
7562,0.02,5.63,0,207.86
7563,0.02,5.66,0,205.249
7564,0.02,5.72,0,218.426
7565,0.03,5.35,0,240.832
7566,0.03,5.18,0,233.328
7567,3.42,5.32,0,264.696
7568,44.13,5.68,0,262.0875
7569,141.31,5.99,0,259.479
7570,220.98,6.43,0,254.421
7571,384.3,7.23,0,251.608
7572,411.26,7.99,0,235.767
7573,241.64,8.16,0,252.142
7574,276.64,8.75,0,266.956
7575,147.74,8.79,0,263.287
7576,29.24,8.3,0,274.223
7577,0.02,7.5,0,264.612
7578,0.03,6.53,0,263.597
7579,0.02,6.61,0,249.185
7580,0.02,6.32,0,235.947
7581,0.02,5.96,0,229.975
7582,0.02,5.87,0,242.812
7583,0.02,5.2,0,241.878
7584,0.02,4.57,0,235.835
7585,0.02,3.78,0,244.752
7586,0.03,3.31,0,249.168
7587,0.02,3.85,0,253.659
7588,0.02,3.47,0,257.518
7589,0.03,2.95,0,269.894
7590,0.03,3.39,0,263.526
7591,1.35,4.09,0,251.052
7592,19.46,4.05,0,267.251
7593,61.08,4.39,0,261.128
7594,126.72,4.89,0,259.981
7595,299.64,5.84,0,242.868
7596,221.74,6.34,0,227.17
7597,192.24,6.98,0,210.018
7598,106.6,7.15,0,229.695
7599,63.71,6.89,0,277.442
7600,11.9,6.84,0,273.246
7601,0.02,6.65,0,245.656
7602,0.02,6.54,0,245.358
7603,0.02,6.48,0,248.329
7604,0.02,6.1,0,266.296
7605,0.02,5,0,280.096
7606,0.02,3.98,0,292.8
7607,0.02,3.31,0,292.718
7608,0.02,2.7,1,313.261
7609,0.02,2.5,1,306.342
7610,0.03,2.01,1,306.799
7611,0.02,1.72,1,294.641
7612,0.02,1.12,1,296.666
7613,0.03,0.88,1,310.178
7614,0.03,0.94,1,323.52
7615,4.48,1.14,1,284.896
7616,75.84,1.59,1,294.469
7617,190.86,2.47,1,287.672
7618,326.1,4.05,1,280.258
7619,271.56,4.71,1,265.776
7620,214.13,5.4,1,259.216
7621,204.56,5.67,1,260.545
7622,112.03,6.21,1,263.794
7623,50.55,6.23,1,286.882
7624,3.63,6.15,1,275.989
7625,0.03,5.97,1,247.533
7626,0.02,6.07,1,222.756
7627,0.02,5.79,1,226.754
7628,0.02,5.39,1,215.468
7629,0.02,5.29,1,207.413
7630,0.02,4.91,1,205.314
7631,0.02,4.15,1,218.102
7632,0.02,3.84,1,210.368
7633,0.02,3.63,1,179.01
7634,0.02,3.35,1,180.358
7635,0.02,3.21,1,191.799
7636,0.02,2.99,1,190.685
7637,0.02,3.02,1,211.779
7638,0.03,3.1,1,205.583
7639,0.11,4.17,1,197.766
7640,20.62,4.49,1,211.278
7641,53.41,5.2,1,211.853
7642,135.88,5.68,1,218.159
7643,283.98,6.05,1,222.479
7644,210.18,6.43,1,238.159
7645,163.67,6.77,1,236.696
7646,131.07,7.28,1,245.506
7647,40.03,6.91,1,265.804
7648,6.61,6.49,1,261.17
7649,0.03,6,1,252.416
7650,0.02,5.8,1,230.818
7651,0.02,5.45,1,242.771
7652,0.02,5.32,1,241.674
7653,0.02,5.09,1,256.863
7654,0.03,4.75,1,250.635
7655,0.02,4.42,1,251.552
7656,0.02,4.29,1,238.228
7657,0.03,3.99,1,251.462
7658,0.03,3.82,1,257.59
7659,0.02,3.3,1,263.275
7660,0.02,3.14,1,268.951
7661,0.02,2.89,1,270.1
7662,0.02,2.74,1,269.779
7663,5.92,2.49,1,278.828
7664,90.65,2.5,1,294.374
7665,86.68,3.42,1,232.819
7666,238.74,4.93,1,211.174
7667,315.85,5.94,1,208.282
7668,266.26,6.8,1,184.974
7669,268.14,7.13,1,179.621
7670,173.09,7.63,1,209.233
7671,123.67,7.74,1,236.857
7672,20.09,7.51,1,236.074
7673,0.02,6.16,1,209.968
7674,0.02,5.77,1,208.192
7675,0.02,5.72,1,194.931
7676,0.02,4.96,1,190.79
7677,0.02,4.2,1,194.391
7678,0.01,3.81,1,201.279
7679,0.02,3.72,1,201.169
7680,0.02,3.5,1,186.052
7681,0.02,3.47,1,193.409
7682,0.02,3.58,1,199.767
7683,0.02,3.83,1,196.818
7684,0.02,4.07,1,188.572
7685,0.03,4.33,1,206.592
7686,0.02,4.45,1,216.789
7687,0.9,4.27,1,244.718
7688,10.31,4.12,1,267.417
7689,23.98,4.17,1,276.751
7690,42.07,4.25,1,262.042
7691,43.69,4.47,1,255.202
7692,60.43,4.66,1,226.272
7693,51.42,4.89,1,240.608
7694,16.69,4.81,1,261.853
7695,7.19,4.25,1,274.347
7696,1.21,3.76,1,265.877
7697,0.02,3.58,1,273.308
7698,0.02,3.39,1,229.653
7699,0.03,3.39,1,220.452
7700,0.03,3.63,1,224.445
7701,0.02,3.85,1,252.439
7702,0.02,3.89,1,229.462
7703,0.02,4.24,1,225.924
7704,0.02,4.57,1,195.006
7705,0.03,4.62,1,204.1
7706,0.02,4.58,1,213.8835
7707,0.02,4.47,1,223.667
7708,0.02,4.4,1,266.323
7709,0.03,4.25,1,306.487
7710,0.02,4.38,1,277.873
7711,4.69,4.83,1,246.027
7712,43.6,4.92,1,222.54
7713,93.87,5.04,1,223.721
7714,141.77,5.26,1,221.083
7715,156.66,5.77,1,233.419
7716,215.87,6.68,1,243.126
7717,191.49,7.1,1,250.036
7718,128.25,7.09,1,261.244
7719,108.17,7.2,1,263.371
7720,21.28,6.82,1,261.633
7721,0.02,6.38,1,252.765
7722,0.02,6.14,1,211.025
7723,0.02,5.72,1,208.475
7724,0.02,5.29,1,195.765
7725,0.02,4.62,1,206.985
7726,0.02,4.46,1,150.023
7727,0.02,4.07,1,132.542
7728,0.02,3.52,0,110.468
7729,0.01,3.18,0,117.254
7730,0.02,3.23,0,123.768
7731,0.02,2.93,0,136.69
7732,0.02,2.35,0,145.717
7733,0.03,2.23,0,178.675
7734,0.03,2.17,0,200.784
7735,1.81,2.04,0,219.981
7736,25.36,2.14,0,233.998
7737,104.93,2.17,0,243.092
7738,116.06,3.1,0,247.677
7739,137.4,3.5,0,242.191
7740,229.18,4.49,0,234.226
7741,323.15,5.63,0,241.447
7742,226.82,6.55,0,257.554
7743,39.59,6.65,0,274.782
7744,2.76,6.27,0,260.209
7745,0.03,6.13,0,213.628
7746,0.02,5.8,0,222.472
7747,0.02,5.58,0,235.231
7748,0.03,5.44,0,243.453
7749,0.02,5.2,0,278.177
7750,0.02,5.09,0,236.532
7751,0.02,5,0,206.517
7752,0.02,4.88,0,237.043
7753,0.03,4.81,0,256.996
7754,0.02,4.73,0,253.939
7755,0.02,4.64,0,269.668
7756,0.02,4.72,0,297.744
7757,0.02,4.73,0,288.779
7758,0.02,4.6,0,276.605
7759,0.91,4.61,0,240.693
7760,21.03,4.76,0,224.634
7761,50.41,4.93,0,233.824
7762,70.23,5.26,0,237.985
7763,87.26,5.82,0,236.867
7764,79.09,5.77,0,234.301
7765,63.26,6.06,0,238.26
7766,45.89,6.31,0,261.507
7767,25.06,6.28,0,273.893
7768,3.41,6.31,0,263.763
7769,0.02,6.19,0,233.221
7770,0.02,5.99,0,225.737
7771,0.02,5.93,0,212.296
7772,0.03,5.95,0,243.544
7773,0.03,5.81,0,254.961
7774,0.03,5.75,0,211.545
7775,0.02,5.64,0,203.386
7776,0.02,5.46,1,219.924
7777,0.02,5.37,1,225.673
7778,0.03,5.21,1,262.053
7779,0.02,5.17,1,287.53
7780,0.02,5.17,1,295.117
7781,0.02,5.13,1,286.902
7782,0.02,4.79,1,233.476
7783,1.11,4.6,1,216.119
7784,22.54,4.81,1,195.947
7785,39.44,4.9,1,210.376
7786,78.39,5.16,1,215.418
7787,71.8,5.05,1,218.996
7788,62.89,4.92,1,210.118
7789,64.1,4.94,1,233.188
7790,39.56,5.01,1,255.317
7791,25.06,5.43,1,262.625
7792,5.06,5.58,1,272.95
7793,0.02,5.66,1,275.26
7794,0.02,5.67,1,241.751
7795,0.03,5.61,1,232.678
7796,0.03,5.34,1,248.213
7797,0.02,4.99,1,250.122
7798,0.02,4.63,1,193.904
7799,0.02,4.47,1,211.81
7800,0.02,4.57,1,232.853
7801,0.02,4.57,1,263.829
7802,0.02,4.53,1,287.086
7803,0.02,4.64,1,288.995
7804,0.03,4.82,1,283.736
7805,0.02,4.96,1,291.679
7806,0.02,5.04,1,282.215
7807,0.78,4.85,1,273.185
7808,16.27,5.15,1,276.927
7809,36.18,5.45,1,270.203
7810,128.76,5.9,1,258.313
7811,246.27,6.26,1,249.747
7812,349.92,6.69,1,227.769
7813,327.75,6.89,1,261.931
7814,227.21,6.72,1,282.002
7815,96.99,6.45,1,280.001
7816,13.37,5.47,1,274.325
7817,0.02,4.94,1,270.533
7818,0.02,4.61,1,245.086
7819,0.02,4.31,1,256.751
7820,0.02,4.24,1,228.222
7821,0.02,4.11,1,229.382
7822,0.02,3.9,1,216.679
7823,0.03,3.97,1,216.788
7824,0.02,4.07,1,214.892
7825,0.02,3.96,1,196.07
7826,0.02,3.59,1,172.194
7827,0.02,3.86,1,157.679
7828,0.02,4.07,1,145.654
7829,0.02,4.15,1,155.762
7830,0.02,4.28,1,166.583
7831,1.9,4.48,1,175.139
7832,41.41,4.74,1,178.078
7833,86.38,5.05,1,156.396
7834,87.28,5.81,1,160.075
7835,55.21,6.22,1,146.087
7836,63.7,6.92,1,136.418
7837,64.4,7.2,1,164.79
7838,40.4,7.61,1,171.716
7839,15.24,8.4,1,181.411
7840,2.68,8.14,1,177.026
7841,0.02,8.15,1,205.433
7842,0.02,8.65,1,206.487
7843,0.02,8.83,1,207.182
7844,0.02,8.05,1,168.45
7845,0.02,7.77,1,160.072
7846,0.02,7.51,1,125.114
7847,0.02,6.86,1,127.272
7848,0.02,6.69,1,126.729
7849,0.02,6.53,1,126.004
7850,0.02,6.92,1,130.141
7851,0.02,6.84,1,137.388
7852,0.02,6.44,1,142.179
7853,0.02,5.77,1,147.931
7854,0.02,6.43,1,165.614
7855,0.41,5.66,1,175.047
7856,61.54,6.09,1,188.377
7857,199.85,6.78,1,213.716
7858,145.14,7.78,1,223.613
7859,134.6,8.57,1,207.084
7860,174.28,9.16,1,200.514
7861,146.36,9.51,1,226.049
7862,102.88,9.91,1,217.721
7863,53.85,10.02,1,223.752
7864,10.44,9.45,1,191.129
7865,0.02,8.45,1,156.243
7866,0.02,7.88,1,145.153
7867,0.02,7.73,1,185.635
7868,0.02,7.42,1,209.165
7869,0.02,7.12,1,226.215
7870,0.02,7.03,1,225.834
7871,0.02,7.07,1,238.989
7872,0.02,6.83,1,229.676
7873,0.03,6.79,1,201.341
7874,0.02,6.95,1,179.922
7875,0.02,6.86,1,175.28
7876,0.01,6.98,1,185.566
7877,0.02,7.01,1,242.003
7878,0.02,7.16,1,210.113
7879,0.22,7.34,1,187.009
7880,7.02,7.38,1,198.746
7881,16.6,7.55,1,181.21
7882,54.69,7.85,1,152.966
7883,60.24,7.73,1,158.313
7884,61.76,7.66,1,166.948
7885,77.9,7.81,1,163.119
7886,51.87,7.88,1,146.412
7887,27.57,8.01,1,153.525
7888,3.04,8.14,1,183.549
7889,0.02,7.93,1,188.696
7890,0.02,7.94,1,200.232
7891,0.02,7.81,1,202.499
7892,0.03,7.83,1,193.832
7893,0.02,7.78,1,237.339
7894,0.02,7.81,1,271.23
7895,0.02,7.79,1,295.741
7896,0.02,7.69,0,279.128
7897,0.02,7.58,0,269.951
7898,0.02,7.58,0,259.193
7899,0.02,7.41,0,247.697
7900,0.02,7.51,0,243.591
7901,0.02,7.4,0,252.82
7902,0.02,7.35,0,295.531
7903,2.55,7.41,0,280.377
7904,40.32,7.42,0,229.696
7905,91.2,7.91,0,233.885
7906,196.01,8.42,0,190.652
7907,201.22,9.33,0,189.649
7908,216.44,9.9,0,179.484
7909,164.33,10.44,0,188.613
7910,169.95,10.96,0,231.196
7911,81.22,11.05,0,221.491
7912,7.74,10.36,0,229.011
7913,0.03,9.3,0,226.81
7914,0.02,8.8,0,245.089
7915,0.02,8.41,0,260.055
7916,0.02,7.63,0,272.417
7917,0.02,7.39,0,256.737
7918,0.02,6.63,0,239.717
7919,0.02,5.88,0,245.819
7920,0.03,5.79,0,221.105
7921,0.02,5.81,0,206.811
7922,0.02,5.84,0,182.934
7923,0.02,6.08,0,161.967
7924,0.02,6.53,0,159.454
7925,0.02,6.63,0,189.546
7926,0.02,6.89,0,221.648
7927,0.02,8,0,245.092
7928,5.94,8.3,0,236.534
7929,15.02,8.68,0,229.139
7930,101.07,8.81,0,230.086
7931,257,10.18,0,217.738
7932,332.32,10.85,0,212.344
7933,195.31,11.03,0,205.964
7934,173.34,11.99,0,203.004
7935,87.19,12.25,0,183.813
7936,12.84,11.88,0,186.329
7937,0.03,10.86,0,192.745
7938,0.02,10.64,0,221.448
7939,0.03,10.44,0,230.643
7940,0.02,10.56,0,199.895
7941,0.03,10.25,0,193.126
7942,0.02,10.25,0,177.524
7943,0.01,10.88,0,175.521
7944,0.02,10.76,1,149.728
7945,0.02,10.66,1,125.417
7946,0.02,10.71,1,125.642
7947,0.02,10.32,1,123.843
7948,0.03,10.53,1,123.363
7949,0.02,10.25,1,132.251
7950,0.02,10.07,1,165.474
7951,0.64,9.93,1,181.613
7952,10.91,10.18,1,202.586
7953,24.73,9.35,1,197.196
7954,59.11,9.01,1,192.456
7955,121.84,8.96,1,184.47
7956,146.64,9.54,1,174.34
7957,57.32,9.47,1,174.5
7958,74.03,8.98,1,178.675
7959,51.5,9.12,1,168.097
7960,6.14,9.24,1,163.917
7961,0.02,9.2,1,181.721
7962,0.02,8.51,1,189.868
7963,0.02,8.51,1,193.391
7964,0.03,8.44,1,176.902
7965,0.02,8.35,1,173.37
7966,0.02,8.03,1,157.86
7967,0.02,8.31,1,146.171
7968,0.02,8.85,1,141.646
7969,0.02,8.88,1,141.903
7970,0.02,9.08,1,142.397
7971,0.02,9.33,1,147.776
7972,0.02,9.24,1,147.12
7973,0.02,8.95,1,167.675
7974,0.02,8.86,1,201.499
7975,0.02,8.36,1,200.008
7976,4.87,7.54,1,220.174
7977,15.68,7.01,1,203.591
7978,36.89,6.91,1,188.476
7979,83.66,6.95,1,180.063
7980,106.24,7.55,1,177.158
7981,88.92,7.71,1,186.262
7982,61.39,7.78,1,199.108
7983,23.3,7.83,1,224.413
7984,2.57,7.62,1,215.021
7985,0.02,7.58,1,229.021
7986,0.02,7.36,1,228.289
7987,0.02,7.53,1,219.562
7988,0.02,7.18,1,218.432
7989,0.02,6.8,1,238.625
7990,0.02,6.13,1,240.696
7991,0.02,5.64,1,255.791
7992,0.02,5.16,1,270.524
7993,0.02,4.72,1,273.193
7994,0.02,4.44,1,277.919
7995,0.02,4.48,1,260.039
7996,0.02,4.15,1,249.101
7997,0.02,4,1,264.984
7998,0.02,3.94,1,266.359
7999,0.36,3.95,1,264.874
8000,15.02,3.96,1,267.517
8001,70.95,4.28,1,270.398
8002,179.83,5.16,1,252.551
8003,222.89,5.63,1,265.016
8004,140.28,5.8,1,275.414
8005,223.93,6.22,1,265.262
8006,126.18,6.74,1,264.139
8007,33.74,6.19,1,224.231
8008,4.96,5.35,1,157.924
8009,0.01,4.49,1,171.923
8010,0.02,4.04,1,231.908
8011,0.02,3.7,1,245.759
8012,0.02,3.55,1,278.462
8013,0.02,3.03,1,305.074
8014,0.03,2.72,1,311.484
8015,0.03,2.61,1,312.994
8016,0.02,2.34,1,323.394
8017,0.02,2.26,1,293.837
8018,0.02,2.27,1,282.284
8019,0.02,2.01,1,264.81
8020,0.02,2,1,240.96
8021,0.02,2.04,1,263.763
8022,0.02,2.13,1,261.353
8023,0.08,2.11,1,277.517
8024,14.39,2.16,1,297.539
8025,72.24,2.21,1,289.945
8026,74.43,2.41,1,293.247
8027,74.68,2.63,1,272.997
8028,100.94,3.34,1,261.805
8029,97.78,4,1,292.134
8030,75,4.01,1,309.083
8031,18.07,4.08,1,281.601
8032,1.76,4.03,1,258.873
8033,0.03,4.1,1,261.326
8034,0.02,4.09,1,269.158
8035,0.03,4,1,281.195
8036,0.02,3.96,1,311.168
8037,0.03,4.25,1,317.096
8038,0.02,4.12,1,295.061
8039,0.03,3.87,1,295.34
8040,0.02,3.83,1,268.866
8041,0.03,4.01,1,278.015
8042,0.02,4.06,1,255.109
8043,0.03,3.97,1,229.945
8044,0.02,3.82,1,225.445
8045,0.02,3.63,1,281.152
8046,0.02,3.61,1,276.283
8047,0.15,3.9,1,215.127
8048,16.3,3.53,1,228.21
8049,44.61,3.4,1,223.428
8050,51.26,3.38,1,216.353
8051,44.2,3.4,1,233.554
8052,58.55,3.32,1,243.177
8053,56.11,3.43,1,237.411
8054,36.37,3.65,1,257.728
8055,18.68,3.49,1,254.191
8056,3.51,3.15,1,246.815
8057,0.03,2.81,1,229.904
8058,0.02,2.35,1,226.275
8059,0.03,2.21,1,212.392
8060,0.02,1.98,1,241.865
8061,0.03,1.83,1,263.657
8062,0.02,1.53,1,243.857
8063,0.02,1.01,1,269.78
8064,0.02,0.36,0,294.972
8065,0.03,0.2,0,271.749
8066,0.02,0.3,0,284.305
8067,0.02,-0.28,0,293.237
8068,0.02,-0.42,0,286.567
8069,0.02,-0.49,0,308.855
8070,0.02,-0.55,0,243.297
8071,0.35,-0.52,0,192.921
8072,44.82,-0.43,0,213.725
8073,165.79,0.03,0,215.799
8074,268.72,0.97,0,223.632
8075,321.03,2.13,0,240.212
8076,306.5,2.81,0,225.213
8077,282.57,3.91,0,232.471
8078,187.8,3.81,0,263.972
8079,88.64,3.53,0,268.896
8080,7.44,3.14,0,250.91
8081,0.02,2.61,0,224.643
8082,0.02,2.03,0,206.81
8083,0.02,1.36,0,207.863
8084,0.02,0.95,0,178.601
8085,0.02,0.84,0,191.041
8086,0.02,0.7,0,187.592
8087,0.02,0.49,0,202.063
8088,0.02,-0.22,0,209.244
8089,0.02,-0.33,0,220.762
8090,0.02,-0.5,0,239.483
8091,0.02,-0.7,0,255.603
8092,0.02,-1.06,0,265.681
8093,0.02,-0.63,0,257.227
8094,0.02,-0.29,0,207.661
8095,0.14,-0.1,0,235.824
8096,13.07,0.29,0,241.079
8097,41.37,0.85,0,249.221
8098,85.34,1.07,0,247.676
8099,119.18,1.04,0,241.964
8100,141.68,1.25,0,227.67
8101,156.38,1.34,0,232.187
8102,79.23,1.47,0,261.96
8103,30.1,1.34,0,254.111
8104,3.29,1.23,0,237.354
8105,0.02,1.28,0,219.371
8106,0.03,1.24,0,235.877
8107,0.02,1.23,0,221.533
8108,0.02,1.37,0,233.939
8109,0.03,1.29,0,225.651
8110,0.02,1.17,0,213.889
8111,0.02,1.22,0,216.094
